"Year","Company","Country","Index"
"2014","STEINHOFF INTERNATIONAL HOLDINGS NV","South Africa",0.538884770287032
"2014","MOHAWK INDUSTRIES, INC.","United States",0.0893340937331827
"2014","MUSASHI SEIMITSU INDUSTRY CO LTD","Japan",0.063790808214802
"2014","STANLEY ELECTRIC CO, LTD.","Japan",0.0470392282347757
"2014","NOK CORPORATION","Japan",0.0423971240958183
"2014","FURUKAWA BATTERY COMPANY LIMITED (THE)","Japan",0.0316991800003739
"2014","NISSIN ELECTRIC CO LTD","Japan",0.0270559840476723
"2014","NGK SPARK PLUG CO LTD","Japan",0.0238904904534467
"2014","SUMITOMO ELECTRIC INDUSTRIES LIMITED","Japan",0.0207386286621572
"2014","GENTEX CORPORATION","United States",0.0176459429940892
"2014","NHK SPRING CO LTD","Japan",0.0174729316555915
"2014","TOYOTA INDUSTRIES CORPORATION","Japan",0.0172899307647339
"2014","KUBOTA CORPORATION","Japan",0.0165390062003395
"2014","AISIN SEIKI CO LTD","Japan",0.0163927599102692
"2014","DENSO CORPORATION","Japan",0.013390635214088
"2014","MITSUBISHI ELECTRIC CORPORATION","Japan",0.0111690084369313
"2014","TOYOTA BOSHOKU CORPORATION","Japan",0.00897814225972476
"2014","CNH INDUSTRIAL NV","United Kingdom",0.00751692443117236
"2014","TOYODA GOSEI CO LTD","Japan",0.0065185167564406
"2014","TOKAI RIKA CO. LTD.","Japan",0.00520967033790356
"2014","CONSORT MEDICAL PLC","United Kingdom",0.042290397613882
"2014","KYOWA HAKKO KIRIN COMPANY LIMITED","Japan",0.0412066263285503
"2014","AVANOS MEDICAL INC","United States",0.0391739346477352
"2014","HOYA CORPORATION","Japan",0.0278593794104643
"2014","TSUMURA & CO","Japan",0.0271539164017052
"2014","ELI LILLY AND COMPANY","United States",0.0250094355648618
"2014","BAXTER INTERNATIONAL INC.","United States",0.0217275809063527
"2014","TERUMO CORPORATION","Japan",0.0209173367795538
"2014","ABBOTT LABORATORIES","United States",0.0175817391074449
"2014","OTSUKA HOLDINGS COMPANY LIMITED","Japan",0.015930572218907
"2014","CITIZEN WATCH CO LTD","Japan",0.015706278692763
"2014","MERCK & CO. , INC.","United States",0.0138242532290983
"2014","GLAXOSMITHKLINE PLC","United Kingdom",0.0134039807440499
"2014","RENISHAW PLC","United Kingdom",0.012620273625223
"2014","MITSUBISHI TANABE PHARMA CORP","Japan",0.0116151179169945
"2014","ASTRAZENECA PLC","United Kingdom",0.01158944953602
"2014","PFIZER INC.","United States",0.0112097891002903
"2014","QUEST DIAGNOSTICS INCORPORATED","United States",0.0107174835040065
"2014","BECTON DICKINSON AND CO","United States",0.0106208591513569
"2014","YOKOGAWA ELECTRIC CORPORATION","Japan",0.0101613065802982
"2014","EISAI COMPANY LIMITED","Japan",0.0101471360143881
"2014","BRISTOL-MYERS SQUIBB COMPANY","United States",0.00934607151516643
"2014","SMITH & NEPHEW PLC","United Kingdom",0.00897658574648888
"2014","CHUGAI PHARMACEUTICAL CO LTD","Japan",0.00833578414050236
"2014","DAIICHI SANKYO COMPANY LIMITED","Japan",0.00773909878032931
"2014","OKI ELECTRIC INDUSTRY COMPANY LIMITED","Japan",0.007467900217438
"2014","ITRON, INC.","United States",0.0072198521253133
"2014","ASTELLAS PHARMA INCORPORATED","Japan",0.00721334625683886
"2014","SUMITOMO DAINIPPON PHARMA CO LTD","Japan",0.00718825487518793
"2014","TAKEDA PHARMACEUTICAL COMPANY LIMITED","Japan",0.00710101295296111
"2014","SANTEN PHARMACEUTICAL COMPANY LIMITED","Japan",0.00705382512203907
"2014","SPECTRIS PLC","United Kingdom",0.00700334461824004
"2014","ONO PHARMACEUTICAL CO LTD","Japan",0.00605086119179039
"2014","JOHNSON & JOHNSON","United States",0.00597763957295513
"2014","SHIMADZU CORPORATION","Japan",0.00551262253702637
"2014","RESMED INC.","United States",0.00526642292916086
"2014","HALMA P.L.C.","United Kingdom",0.0051672436800625
"2014","OLYMPUS CORPORATION","Japan",0.00448666421653796
"2014","SYSMEX CORPORATION","Japan",0.00413468000035608
"2014","HITACHI HIGH-TECHNOLOGIES CORP","Japan",0.00217777618183241
"2014","HITACHI LIMITED","Japan",-0.13105768511416
"2014","GENERAL MOTORS COMPANY","United States",0.0181150819321096
"2014","HONDA MOTOR CO., LTD.","Japan",0.017309609735257
"2014","YAMAHA MOTOR CO LTD","Japan",0.0144325555544189
"2014","NISSAN MOTOR CO LTD","Japan",0.012894507323618
"2014","FIAT CHRYSLER AUTOMOBILES NV","United Kingdom",0.0127945093922282
"2014","TOYOTA MOTOR CORPORATION","Japan",0.0113612950531321
"2014","MAZDA MOTOR CORPORATION","Japan",0.0110978904169451
"2014","MITSUBISHI MOTORS CORPORATION","Japan",0.0110970834893691
"2014","CUMMINS INC.","United States",0.00920309708193965
"2014","HITACHI CONSTRUCTION MACHINERY CO LTD","Japan",0.00913137353100059
"2014","SUZUKI MOTOR CORPORATION","Japan",0.0091005321572119
"2014","KOMATSU LIMITED","Japan",0.00896481014893181
"2014","HINO MOTORS LTD","Japan",0.00894249130873421
"2014","MITSUI E&S HOLDINGS CO LTD","Japan",0.00635734227825627
"2014","SUBARU CORP","Japan",-0.349408959019543
"2014","SEAGATE TECHNOLOGY","United States",0.0309510417492137
"2014","WESTERN DIGITAL CORPORATION","United States",0.0269478205451244
"2014","JABIL INC","United States",0.0221955734254864
"2014","SEIKO EPSON","Japan",0.0211536911730988
"2014","FUJIFILM HOLDINGS CORPORATION","Japan",0.0190657670709856
"2014","KONICA MINOLTA INC","Japan",0.0162174360324539
"2014","CANON INCORPORATED","Japan",0.0124929385895113
"2014","WHIRLPOOL CORPORATION","United States",0.0124359562261068
"2014","FLEX LTD","United States",0.0114156858853117
"2014","DIEBOLD NIXDORF INC","United States",0.0097283865419876
"2014","RICOH COMPANY, LTD","Japan",0.00850245391959884
"2014","BROTHER INDUSTRIES LIMITED","Japan",0.00617671916459531
"2014","RINNAI CORPORATION","Japan",0.00501224080106365
"2014","NEC CORPORATION","Japan",0.00453701655153132
"2014","FURUKAWA ELECTRIC CO LTD","Japan",0.0345711862693498
"2014","MABUCHI MOTOR CO LTD","Japan",0.0265867735096812
"2014","NIDEC CORPORATION","Japan",0.0263985320734126
"2014","FUJI ELECTRIC CO., LTD.","Japan",0.0211741372787406
"2014","EATON CORP PLC","United States",0.0143539221383108
"2014","GS YUASA CORPORATION","Japan",0.0129825471388539
"2014","EMERSON ELECTRIC CO","United States",0.0123592866086642
"2014","FUJIKURA LTD","Japan",0.0112922727537103
"2014","MOTOROLA SOLUTIONS INCORPORATION","United States",0.0106883324290759
"2014","USHIO INC","Japan",0.0077520527413934
"2014","ROCKWELL AUTOMATION, INC.","United States",0.00605952949676792
"2014","CISCO SYSTEMS INCORPORATED","United States",0.00573124864560112
"2014","JUNIPER NETWORKS INC","United States",0.00533406063663005
"2014","GOODYEAR TIRE & RUBBER CO","United States",0.0616598018747054
"2014","BRIDGESTONE CORPORATION","Japan",0.0467082538600951
"2014","YOKOHAMA RUBBER CO LTD","Japan",0.0411211882889412
"2014","SUMITOMO RUBBER INDUSTRIES LTD","Japan",0.0343392421246164
"2014","SEGA SAMMY HOLDINGS, INCORPORATED","Japan",0.0111373465933731
"2014","YAMAHA CORPORATION","Japan",0.00957502900898731
"2014","BANDAI NAMCO HOLDINGS INC","Japan",0.00562190369613256
"2014","HASBRO, INC.","United States",0.00109177503394374
"2014","GUNZE LTD","Japan",0.0452183492084092
"2014","CABOT CORPORATION","United States",0.478453210018275
"2014","TOSOH CORPORATION","Japan",0.313762878656651
"2014","DENKA CO LTD","Japan",0.198289057442498
"2014","LYONDELLBASELL INDUSTRIES NV","United States",0.184253935660862
"2014","TOKAI CARBON CO LTD","Japan",0.16336402211781
"2014","ALPEK SA DE CV","Mexico",0.119550252382726
"2014","MITSUI CHEMICALS INCORPORATED","Japan",0.118951267831211
"2014","TOYOBO CO LTD","Japan",0.116965680981823
"2014","ORICA LIMITED","Australia",0.114153524015342
"2014","KURARAY CO LTD","Japan",0.113274131341503
"2014","KANEKA CORPORATION","Japan",0.107795516277034
"2014","TORAY INDUSTRIES, INC.","Japan",0.100161213055292
"2014","TEIJIN LTD","Japan",0.0801723892201379
"2014","ZEON CORPORATION","Japan",0.0785769623481656
"2014","ASAHI KASEI CORPORATION","Japan",0.0738754113742315
"2014","ADEKA CORPORATION","Japan",0.0365945520605717
"2014","ESSENTRA PLC","United Kingdom",0.0185603302953668
"2014","PALADIN ENERGY LTD","Australia",0.460305161933542
"2014","SIBANYE GOLD LTD","South Africa",1.25760173801427
"2014","ALCOA CORP","United States",0.992623880769471
"2014","DRDGOLD LIMITED","South Africa",0.943915317983744
"2014","PAN AFRICAN RESOURCES PLC","United Kingdom",0.506970271471728
"2014","NEWMONT GOLDCORP CORP","United States",0.219782339311621
"2014","OCEANAGOLD CORP","Australia",0.20117985680416
"2014","NEWCREST MINING LIMITED","Australia",0.195440521139788
"2014","SARACEN MINERAL HOLDINGS LIMITED","Australia",0.151597421443167
"2014","MOSAIC CO","United States",0.152438596655586
"2014","NATIONAL EXPRESS GROUP PLC","United Kingdom",0.0882042913769194
"2014","STAGECOACH GROUP PLC","United Kingdom",0.0870084061107553
"2014","RYDER SYSTEM, INC.","United States",0.0414621168700202
"2014","FIRSTGROUP PLC","United Kingdom",0.0256730641581311
"2014","NIPPON EXPRESS CO LIMITED","Japan",0.0209983106481341
"2014","TRANSURBAN GROUP","Australia",0.0193334378055153
"2014","NORTHGATE PLC","United Kingdom",0.00322256981854708
"2014","INTERCONTINENTAL HOTELS GROUP PLC","United Kingdom",0.733064851171193
"2014","MARRIOTT INTERNATIONAL, INC.","United States",0.564440309621109
"2014","HYATT HOTELS CORPORATION","United States",0.233276418497208
"2014","CITY LODGE HOTELS LTD","South Africa",0.196970259089069
"2014","HILTON WORLDWIDE HOLDINGS INC","United States",0.178632886558107
"2014","MCDONALD'S HOLDINGS COMPANY JAPAN LTD","Japan",0.0859951797148127
"2014","MILLENNIUM & COPTHORNE HOTELS PLC","United Kingdom",0.0789539711874436
"2014","DARDEN RESTAURANTS, INC.","United States",0.0726297611217183
"2014","YUM! BRANDS, INC.","United States",0.0697401213304263
"2014","MARSTON'S PLC","United Kingdom",0.0356091737663282
"2014","WYNDHAM DESTINATIONS INC","United States",0.0345809710052854
"2014","GREGGS PLC","United Kingdom",0.0339554610522333
"2014","J D WETHERSPOON PLC","United Kingdom",0.0306012798939366
"2014","MITCHELLS & BUTLERS PLC","United Kingdom",0.0305492937797329
"2014","GREENE KING PLC","United Kingdom",0.0269755257382984
"2014","RESTAURANT GROUP PLC","United Kingdom",0.0252994660939519
"2014","STARBUCKS CORPORATION","United States",0.0240363801165196
"2014","WHITBREAD PLC","United Kingdom",0.0236455597400875
"2014","STEELCASE INC.","United States",0.022394261897123
"2014","MCDONALD'S CORP","United States",0.022357861735828
"2014","DIGNITY PLC","United Kingdom",0.0164027235651724
"2014","G4S PLC","United Kingdom",0.0140204990968956
"2014","DOWNER EDI LIMITED","Australia",0.0138559205752258
"2014","BABCOCK INTERNATIONAL GROUP PLC","United Kingdom",0.00895831284784174
"2014","BRAMBLES LIMITED","Australia",0.00892626815515843
"2014","DOMINO'S PIZZA GROUP PLC","United Kingdom",0.00846629685882105
"2014","SSP GROUP LIMITED","United Kingdom",0.00806318146113218
"2014","OKAMURA CORPORATION","Japan",0.00721092917988636
"2014","PITNEY BOWES INC.","United States",0.00712702187548342
"2014","KOKUYO CO LTD","Japan",0.00593865378037771
"2014","HERMAN MILLER, INC.","United States",0.00533860810299127
"2014","HOMESERVE PLC","United Kingdom",0.00393568542093482
"2014","DUNKIN BRANDS GROUP INC","United States",0.00326254220624376
"2014","SECOM CO LTD","Japan",0.00266893541227472
"2014","PAYPOINT PLC","United Kingdom",0.00150151920442017
"2014","COMPASS GROUP PLC","United Kingdom",0.00145370006089268
"2014","ROYAL CARIBBEAN CRUISES LTD.","United States",-0.170577551802555
"2014","CARNIVAL CORP","United States",-0.308517885574839
"2014","CARNIVAL PLC","United States",-0.510511501184106
"2014","ARCONIC INC","United States",0.496495568306945
"2014","BIO PAPPEL SAB DE CV","Mexico",0.282482524255173
"2014","NIPPON PAPER INDUSTRIES COMPANY LIMITED","Japan",0.22841744881363
"2014","MONDI PLC","United Kingdom",0.216863889359414
"2014","DOMTAR CORPORATION","United States",0.216680126850431
"2014","OJI HOLDINGS CORPORATION","Japan",0.176312324335585
"2014","INTERNATIONAL PAPER COMPANY","United States",0.166593523977023
"2014","ORORA LTD","Australia",0.0873978926155912
"2014","DAI NIPPON PRINTING COMPANY LIMITED","Japan",0.0411266603643732
"2014","DS SMITH PLC","United Kingdom",0.0357879383364807
"2014","SHOWA DENKO KABUSHIKI KAISHA","Japan",1.41242126405695
"2014","SASOL LTD","South Africa",0.998678749588345
"2014","UBE INDUSTRIES LTD","Japan",0.57367665264302
"2014","EASTMAN CHEMICAL COMPANY","United States",0.380609759106855
"2014","INCITEC PIVOT LTD","Australia",0.355560997971927
"2014","DAICEL CORPORATION","Japan",0.16730605399668
"2014","NISSAN CHEMICAL CORP","Japan",0.142513370045357
"2014","HUNTSMAN CORPORATION","United States",0.142127167488993
"2014","MITSUBISHI GAS CHEMICAL COMPANY INCORPORATED","Japan",0.134811334214683
"2014","MITSUBISHI CHEMICAL HOLDINGS CORPORATION","Japan",0.0977959965591532
"2014","SUMITOMO CHEMICAL CO LIMITED","Japan",0.0853356232179087
"2014","NOF CORPORATION","Japan",0.0635691216039369
"2014","TELKOM SA SOC LTD","South Africa",0.0951941360143766
"2014","CENTURYLINK, INCORPORATION","United States",0.041999335762862
"2014","MTN GROUP LIMITED","South Africa",0.0346376320298763
"2014","AXTEL S.A.B. DE C.V.","Mexico",0.029011009850522
"2014","VODACOM GROUP","South Africa",0.0248070835390777
"2014","AT&T INC.","United States",0.0226204067573324
"2014","TELSTRA CORPORATION LIMITED","Australia",0.0212480478377193
"2014","NIPPON TELEGRAPH AND TELEPHONE CORPORATION","Japan",0.0169088243800511
"2014","VODAFONE GROUP PUBLIC LIMITED COMPANY","United Kingdom",0.0148556923836271
"2014","VERIZON COMMUNICATIONS","United States",0.0143645487313525
"2014","NTT DOCOMO INCORPORATED","Japan",0.0136775251159301
"2014","BT GROUP PLC","United Kingdom",0.0135933606705725
"2014","KDDI CORPORATION","Japan",0.00806496149549145
"2014","INMARSAT PLC","United Kingdom",0.00790547495920291
"2014","SOFTBANK GROUP CORP","Japan",0.00377465540394383
"2014","TALKTALK TELECOM GROUP PLC","United Kingdom",0.00183854856803473
"2014","OCEANA GROUP LIMITED","South Africa",0.25604599301157
"2014","TATE & LYLE PLC","United Kingdom",0.225391214399295
"2014","ASTRAL FOODS LIMITED","South Africa",0.212304454077018
"2014","RCL FOODS LTD","South Africa",0.201560067041383
"2014","ASSOCIATED BRITISH FOODS PLC","United Kingdom",0.174338894331103
"2014","DEVRO PLC","United Kingdom",0.123642232536185
"2014","AJINOMOTO COMPANY INCORPORATED","Japan",0.0738521020475782
"2014","TYSON FOODS, INC.","United States",0.0627115406262503
"2014","GRUPO LALA SAB DE CV","Mexico",0.0580025990282111
"2014","HORMEL FOODS CORPORATION","United States",0.0552761276182033
"2014","NISSIN FOODS HOLDINGS CO LIMITED","Japan",0.0524425153107747
"2014","CONAGRA BRANDS INC","United States",0.0398901579585869
"2014","CAMPBELL SOUP COMPANY","United States",0.0397241745650157
"2014","CALBEE INCORPORATED","Japan",0.0377160083456047
"2014","FLOWERS FOODS, INC.","United States",0.0363323012540521
"2014","GRUPO BIMBO S.A.B. DE C.V.","Mexico",0.0349653741587512
"2014","BOURBON CORPORATION","Japan",0.0303225462272722
"2014","J M SMUCKER CO","United States",0.0280251326609405
"2014","NISSHIN SEIFUN GROUP INCORPORATED","Japan",0.0270361490188434
"2014","KELLOGG COMPANY","United States",0.0260372959275352
"2014","MEIJI HOLDINGS COMPANY LIMITED","Japan",0.018477858021188
"2014","GENERAL MILLS, INC.","United States",0.0181011777411837
"2014","NH FOODS LTD","Japan",0.0180898194954605
"2014","HERSHEY CO","United States",0.0177664908720853
"2014","MONDELEZ INTERNATIONAL INCORPORATED","United States",0.0172746470300048
"2014","KIKKOMAN CORPORATION","Japan",0.0164945498645774
"2014","KEWPIE CORP","Japan",0.0140665787791331
"2014","CRANSWICK PLC","United Kingdom",0.0131940500577287
"2014","YAKULT HONSHA CO LTD","Japan",0.0103645164249875
"2014","HOUSE SHOKUHIN GROUP HONSHA KK","Japan",0.010230554247486
"2014","MCCORMICK & COMPANY, INCORPORATED","United States",0.00840321172441406
"2014","NRG ENERGY, INC.","United States",1.92791869459847
"2014","AES CORP","United States",1.17602974950229
"2014","DRAX GROUP PLC","United Kingdom",0.915281305874135
"2014","INFIGEN ENERGY","Australia",0.0174712328088344
"2014","AMEREN CORPORATION","United States",1.48427209681391
"2014","IDACORP, INC.","United States",1.4623153055504
"2014","XCEL ENERGY INC.","United States",1.38285012075413
"2014","HOKURIKU ELECTRIC POWER COMPANY","Japan",1.28710258886541
"2014","CHUGOKU ELECTRIC POWER CO INC","Japan",1.26486465936416
"2014","PINNACLE WEST CAPITAL CORPORATION","United States",1.1302982051826
"2014","SHIKOKU ELECTRIC POWER CO INC","Japan",1.10964542956788
"2014","HOKKAIDO ELECTRIC POWER COMPANY INCORPORATED","Japan",1.10418317469416
"2014","DOMINION ENERGY INC","United States",1.08845210442454
"2014","KYUSHU ELECTRIC POWER CO INC","Japan",1.03411300058319
"2014","NEXTERA ENERGY INC","United States",0.984746037803455
"2014","NISOURCE INC.","United States",0.960047324324952
"2014","DTE ENERGY COMPANY","United States",0.936981023263157
"2014","PPL CORP","United States",0.91737182856391
"2014","CHUBU ELECTRIC POWER CO INC","Japan",0.888751298106337
"2014","TOHOKU ELECTRIC POWER CO INC","Japan",0.847383798879617
"2014","KANSAI ELECTRIC POWER COMPANY  INCORPORATED (THE)","Japan",0.847035491081618
"2014","TOKYO ELECTRIC POWER COMPANY INCORPORATED (THE)","Japan",0.736062184207722
"2014","AGL ENERGY LTD","Australia",0.619153087142861
"2014","AUSNET SERVICES LTD","Australia",0.49721318718366
"2014","PUBLIC SERVICE ENTERPRISE GROUP INC.","United States",0.475200697961668
"2014","AVISTA CORPORATION","United States",0.398138571868638
"2014","SEMPRA ENERGY","United States",0.240594884408057
"2014","MDU RESOURCES GROUP INC","United States",0.154484466625307
"2014","CONSOLIDATED EDISON, INC.","United States",0.134992372383297
"2014","EDISON INTERNATIONAL","United States",0.123130308651212
"2014","PPC LTD","South Africa",1.50795925067115
"2014","CEMEX SAB DE CV","Mexico",0.959313333679103
"2014","ADELAIDE BRIGHTON LIMITED","Australia",0.760806000439998
"2014","AFRICAN RAINBOW MINERALS LIMITED","South Africa",0.661520290972222
"2014","NORTHAM PLATINUM LTD","South Africa",0.483269121199911
"2014","TAIHEIYO CEMENT CORPORATION","Japan",0.435997070920018
"2014","ANGLO AMERICAN PLATINUM LTD","South Africa",0.417104764845866
"2014","BHP GROUP PLC","Australia",0.312629828398196
"2014","OSAKA TITANIUM TECHNOLOGIES CO.LIMITED.","Japan",0.306827598843538
"2014","MITSUBISHI MATERIALS CORPORATION","Japan",0.294343861036272
"2014","RIO TINTO PLC","United Kingdom",0.279194433867145
"2014","COMPASS MINERALS INTERNATIONAL INC","United States",0.273395121459485
"2014","BORAL LIMITED","Australia",0.27169978753344
"2014","GEM DIAMONDS LIMITED","United Kingdom",0.254454872421937
"2014","IMPALA PLATINUM HOLDINGS LIMITED","South Africa",0.253690185700066
"2014","ANGLO AMERICAN PLC","United Kingdom",0.251158496167326
"2014","ILUKA RESOURCES LIMITED","Australia",0.22110471530662
"2014","INDUSTRIAS PENOLES S.A.B. DE CV","Mexico",0.188422710180297
"2014","BHP GROUP LTD","Australia",0.17535680796872
"2014","RIO TINTO LIMITED","United Kingdom",0.157374614510883
"2014","TOHO TITANIUM CO LTD","Japan",0.147844162697166
"2014","DOWA HOLDINGS COMPANY LIMITED","Japan",0.143090471520398
"2014","SUMITOMO METAL MINING CO LTD","Japan",0.116808647385608
"2014","MITSUI MINING & SMELTING CO LTD","Japan",0.10259086223647
"2014","WESTERN AREAS LTD","Australia",0.101282692389543
"2014","CSR LIMITED","Australia",0.0949647556751574
"2014","GRUPO MEXICO S.A.B DE C.V.","Mexico",0.0209142503530316
"2014","FRESNILLO PLC","Mexico",0.0207515803293191
"2014","COVANTA HOLDING CORPORATION","United States",0.955780325600129
"2014","REPUBLIC SERVICES, INC.","United States",0.552925410807633
"2014","WASTE MANAGEMENT, INC.","United States",0.439128930457795
"2014","RENEWI PLC","United Kingdom",0.197495107558865
"2014","AEON MALL COMPANY LIMITED","Japan",0.170027383813455
"2014","CLEANAWAY WASTE MANAGEMENT LTD","Australia",0.160678639586399
"2014","RENTOKIL INITIAL PLC","United Kingdom",0.0235222878948488
"2014","CAPITAL & COUNTIES PROPERTIES PLC","United Kingdom",0.0217711561525148
"2014","SERCO GROUP PLC","United Kingdom",0.0175147192492654
"2014","CLS HOLDINGS PLC","United Kingdom",0.0141006691692607
"2014","LENDLEASE GROUP","Australia",0.0121461644952414
"2014","TOKYU FUDOSAN HOLDINGS CORP","Japan",0.0120581244162528
"2014","MITSUI FUDOSAN CO LTD","Japan",0.0111244323986179
"2014","MITSUBISHI ESTATE CO LIMITED","Japan",0.00930011736208136
"2014","FOXTONS GROUP PLC","United Kingdom",0.00800441543499821
"2014","TOKYO TATEMONO CO. LTD","Japan",0.00626858321470799
"2014","DAIWA HOUSE INDUSTRY COMPANY LIMITED","Japan",0.00568842432618489
"2014","RPS GROUP PLC","United Kingdom",0.00456618141292808
"2014","LOKN STORE GROUP PLC","United Kingdom",0.0044688992651807
"2014","GRAINGER PLC","United Kingdom",0.00423835495466817
"2014","MITIE GROUP PLC","United Kingdom",0.00419729744480036
"2014","HELICAL PLC","United Kingdom",0.00406353294096237
"2014","ABM INDUSTRIES INCORPORATED","United States",0.00357620430684393
"2014","NOMURA REAL ESTATE HOLDINGS, INC","Japan",0.00297399537970133
"2014","DAITO TRUST CONSTRUCTION COMPANY LIMITED","Japan",0.00159176137473521
"2014","SAVILLS PLC","United Kingdom",0.0012962382716763
"2014","ST. MODWEN PROPERTIES PLC","United Kingdom",0.00113234938427824
"2014","SUN INTERNATIONAL LIMITED","South Africa",0.185897685771406
"2014","CAESARS ENTERTAINMENT CORP","United States",0.0505646612233397
"2014","CINEWORLD GROUP PLC","United Kingdom",0.0453872697530809
"2014","ARDENT LEISURE GROUP LTD","Australia",0.0429330983794836
"2014","SEAWORLD ENTERTAINMENT INC","United States",0.0391245772259471
"2014","STAR ENTERTAINMENT GROUP LTD","Australia",0.0292085528531514
"2014","LAS VEGAS SANDS CORP.","United States",0.0284608851647982
"2014","VILLAGE ROADSHOW LIMITED","Australia",0.0262605405746414
"2014","CROWN RESORTS LTD","Australia",0.0260484022377393
"2014","MERLIN ENTERTAINMENTS PLC","United Kingdom",0.0231410927253517
"2014","RANK GROUP PLC","United Kingdom",0.0178762340415
"2014","ORIENTAL LAND COMPANY LTD","Japan",0.0135153562790641
"2014","WALT DISNEY CO","United States",0.0135141653538857
"2014","FACEBOOK INCORPORATION","United States",0.012577459523221
"2014","YAHOO JAPAN CORPORATION","Japan",0.0102711886442154
"2014","WILLIAM HILL PLC","United Kingdom",0.00738344380551637
"2014","TABCORP HOLDINGS LIMITED","Australia",0.00419247529556921
"2014","RIGHTMOVE PLC","United Kingdom",0.000883925332433154
"2014","ASHTEAD GROUP PLC","United Kingdom",0.0237515179419692
"2014","VP PLC","United Kingdom",0.0170079077328873
"2014","SPEEDY HIRE PLC","United Kingdom",0.0150946464393939
"2014","MITSUI & CO LIMITED","Japan",0.0118461966178957
"2014","HOWDEN JOINERY GROUP PLC","United Kingdom",0.0101906297541482
"2014","BUNZL PUBLIC LIMITED COMPANY","United Kingdom",0.00398924227887713
"2014","ITOCHU CORPORATION","Japan",0.00268228778870674
"2014","WESCO INTERNATIONAL, INC.","United States",0.00201554468295287
"2014","DIPLOMA PLC","United Kingdom",0.00180277103216962
"2014","GENUS PLC","United Kingdom",0.057790983395831
"2014","ABBVIE INC","United States",0.0158500107309192
"2014","CSL LIMITED","Australia",0.0149210444725333
"2014","METTLER-TOLEDO INTERNATIONAL INC.","United States",0.00803417751756366
"2014","AMGEN INC.","United States",0.00704954995193429
"2014","WATERS CORPORATION","United States",0.00569768043315669
"2014","BIOGEN INC","United States",-0.00536784166908921
"2014","FAMILYMART UNY HOLDINGS CO LTD","Japan",0.101261460534137
"2014","WOOLWORTHS HOLDINGS LIMITED","South Africa",0.0428711901952104
"2014","FOSCHINI GROUP LTD","South Africa",0.0403613965818704
"2014","MR PRICE GROUP LTD","South Africa",0.0364397116528462
"2014","PICK N PAY STORES LIMITED","South Africa",0.0351000798572784
"2014","LEWIS GROUP LTD","South Africa",0.033922288085279
"2014","WEIS MARKETS INC","United States",0.0332963549030036
"2014","BIG LOTS, INC.","United States",0.0279086091867667
"2014","WESFARMERS LIMITED","Australia",0.0265036675483004
"2014","SEVEN & I HOLDINGS COMPANY LTD","Japan",0.0234164227820215
"2014","TRUWORTHS INTERNATIONAL LIMITED","South Africa",0.0225694337067103
"2014","CLICKS GROUP LIMITED","South Africa",0.0215968552923714
"2014","MASSMART HOLDINGS LIMITED","South Africa",0.0200879124538166
"2014","WOOLWORTHS GROUP LTD","Australia",0.0195710697134121
"2014","KROGER CO","United States",0.018093065622507
"2014","OCADO GROUP PLC","United Kingdom",0.0161342666208868
"2014","TESCO PLC","United Kingdom",0.0151414504872875
"2014","TARGET CORPORATION","United States",0.013625628370913
"2014","KOHL'S CORPORATION","United States",0.0135425780036834
"2014","WAL-MART DE MEXICO S.A.B. DE C.V.","Mexico",0.0133517340003784
"2014","WALMART INC","United States",0.0132958353212984
"2014","WM MORRISON SUPERMARKETS PLC","United Kingdom",0.012750066403198
"2014","LOWE'S COMPANIES, INC.","United States",0.0121787652387719
"2014","TOPPS TILES PLC","United Kingdom",0.0119777877748105
"2014","DIXONS CARPHONE PLC","United Kingdom",0.0119511660768825
"2014","J SAINSBURY PLC","United Kingdom",0.0112186024969439
"2014","NASPERS LIMITED","South Africa",0.0108533881967967
"2014","MARUI GROUP CO., LIMITED","Japan",0.0106625891736392
"2014","PETS AT HOME GROUP PLC","United Kingdom",0.0103098688856936
"2014","HOME DEPOT INC","United States",0.00992420236823803
"2014","ASOS PLC","United Kingdom",0.00896872166218982
"2014","NEXT PLC","United Kingdom",0.00873836612528498
"2014","WILLIAMS-SONOMA, INC.","United States",0.00857851299379309
"2014","GAP INC","United States",0.00834297080238311
"2014","TJX COMPANIES INC","United States",0.00806711501743223
"2014","DUNELM GROUP PLC","United Kingdom",0.00785118288219277
"2014","AO WORLD PLC","United Kingdom",0.00759634419851632
"2014","YAMADA DENKI CO., LTD.","Japan",0.00744110598792826
"2014","KINGFISHER PLC","United Kingdom",0.00705910590516046
"2014","WH SMITH PLC","United Kingdom",0.00702277067434431
"2014","BEST BUY CO., INC.","United States",0.00653430014846531
"2014","JD SPORTS FASHION PLC","United Kingdom",0.00584349424485223
"2014","AEON COMPANY LIMITED","Japan",0.0055947683413815
"2014","ISETAN MITSUKOSHI HOLDINGS LIMITED","Japan",0.00498197185597095
"2014","J FRONT RETAILING CO.,LIMITED.","Japan",0.00484501416289288
"2014","COSTCO WHOLESALE CORPORATION","United States",0.00484046895681969
"2014","EBAY INCORPORATED","United States",0.00476723185099397
"2014","MARKS AND SPENCER GROUP PLC","United Kingdom",0.00455739468142079
"2014","SUPERDRY PLC","United Kingdom",0.00341112741844698
"2014","TIFFANY & CO","United States",0.00327478564079299
"2014","N BROWN GROUP PLC","United Kingdom",0.00270801612634949
